ZIP;NAME;TYPE;A0_NAME;A1_NAME;A2_NAME;A3_NAME;A4_NAME;A5_NAME;A6_NAME;A7_NAME;A8_NAME;X_COORDINATE;Y_COORDINATE;SERVICE_HOURS;TEMP_SERVICE_HOURS;TEMP_SERVICE_HOURS_UNTIL;TEMP_SERVICE_HOURS_2;TEMP_SERVICE_HOURS_2_UNTIL;comment_est;comment_eng;comment_rus;comment_lav;comment_lit;MODIFIED
9277;"Rīgas Saharova ielas 2 MEGO pakomāts";0;LV;Rīga;;;;"Andreja Saharova iela";;2;;24.202673;56.933268;;;;;;;;;;;2024-06-25T10:29:00.520+03:00
9175;"Rīgas Saharova ielas Maxima XXX pakomāts";0;LV;Rīga;;;;"Andreja Saharova iela";;20A;;24.207170;56.940965;;;;;;;;;"Blakus veikala Jysk ieejai";;2024-06-21T12:26:30.373+03:00
9278;"Rīgas Sporta Pils dārzu pakomāts";0;LV;Rīga;;;;"Lielgabalu iela";;4;;24.134489;56.958622;;;;;;;;;;;2024-06-25T10:29:43.567+03:00
9286;"Rīgas Stabu ielas 58 pakomāts";0;LV;Rīga;;;;"Stabu iela";;58;;24.133960;56.953170;;;;;;;;;;;2024-06-25T14:29:23.423+03:00
9109;"Rīgas Stirnu ielas RIMI pakomāts";0;LV;Rīga;;;;"Stirnu iela";;26;;24.185951;56.958986;;;;;;;;;"Pa labi no ieejas";;2024-06-21T08:56:48.233+03:00
9537;"Rīgas Struktoru ielas Lats pakomāts";0;LV;Rīga;;;;"Struktoru iela";;4B;;24.172764;56.973466;;;;;;;;;;;2023-09-29T14:32:42.560+03:00
9937;"Rīgas T/C A7 pakomāts";0;LV;"Ķekavas novads";"Ķekavas pagasts";Krustkalni;;;Džutas;;;24.139598;56.895823;;;;;;;;;"Blakus T/C centrālajai ieejai";;2024-06-26T14:05:58.680+03:00
9901;"Rīgas T/C AKROPOLE Alfa pakomāts";0;LV;Rīga;;;;"Brīvības gatve";;372;;24.203503;56.982670;;;;;;;;;"Daudzstāvu auto stāvvietas pirmajā stāvā, pa kreisi no ieejas";;2024-06-26T09:53:58.417+03:00
9101;"Rīgas T/C Akropole pakomāts";0;LV;Rīga;;;;"Latgales iela";;257;;24.175240;56.923813;;;;;;;;;"Lokomotīves ielas pusē pie ieejas blakus rampām";;2024-03-13T11:16:23.713+02:00
9180;"Rīgas T/C Aleja pakomāts ";0;LV;Rīga;;;;"Vienības gatve";;194A;;24.078595;56.896874;;;;;;;;;"T/C Stāvvietā pie RIMI drive-in";;2024-06-21T12:34:08.140+03:00
9571;"Rīgas T/C Augusts pakomāts";0;LV;Rīga;;;;"Andreja Saharova iela";;30;;24.208929;56.945368;;;;;;;;;;;2023-09-29T14:34:39.340+03:00
9113;"Rīgas T/C DOMINA pakomāts";0;LV;Rīga;;;;"Ieriķu iela";;3;;24.161228;56.966325;;;;;;;;;"Pa kreisi no galvenās ieejas";;2023-09-29T14:36:23.240+03:00
9935;"Rīgas T/C Damme pakomāts";0;LV;Rīga;;;;"Kurzemes prospekts";;1A;;24.037701;56.953259;;;;;;;;;"Blakus T/C ieejai";;2024-06-26T13:55:30.703+03:00
9905;"Rīgas T/C Dole pakomāts (ILGĀKA PIEGĀDE)";0;LV;Rīga;;;;"Latgales iela";;357;;24.191275;56.905645;;;;;;;;;"Pie kāpnēm, kas ved uz 2. stāva ieeju";;2024-09-09T10:02:25.773+03:00
9159;"Rīgas T/C Elkor Plaza pakomāts";0;LV;Rīga;;;;"Brīvības gatve";;201;;24.162946;56.974645;;;;;;;;;"Pa labi no ieejas";;2024-06-21T10:55:00.563+03:00
9188;"Rīgas T/C Gaiļezers pakomāts";0;LV;Rīga;;;;"Gaiļezera iela";;8;;24.236748;56.968075;;;;;;;;;"Blakus T/C centrālai ieejai";;2024-06-21T12:42:51.607+03:00
9520;"Rīgas T/C Galleria Riga pakomāts";0;LV;Rīga;;;;"Dzirnavu iela";;67;;24.120572;56.954501;;;;;;;;;;;2024-09-23T14:45:58.197+03:00
9181;"Rīgas T/C IXO pakomāts";0;LV;Rīga;;;;"Anniņmuižas iela";;17;;24.017936;56.943368;;;;;;;;;"Pa kreisi no ieejas";;2024-06-21T12:34:51.907+03:00
9915;"Rīgas T/C Juglas Centrs pakomāts";0;LV;Rīga;;;;"Juglas iela";;2;;24.244250;56.988595;;;;;;;;;"Pie stāvlaukuma Juglas ielas pusē";;2023-09-29T14:38:25.270+03:00
9954;"Rīgas T/C Minska pakomāts";0;LV;Rīga;;;;"Nīcgales iela";;2;;24.174548;56.959053;;;;;;;;;"Pa labi no T/C ieejas";;2024-06-26T14:53:05.093+03:00
9911;"Rīgas T/C Mols pakomāts";0;LV;Rīga;;;;"Krasta iela";;46;;24.142799;56.934696;;;;;;;;;"Blakus iebrauktuvei uz daudzstāvu autostāvvietu";;2024-06-26T11:19:19.237+03:00
9934;"Rīgas T/C Olimpia pakomāts";0;LV;Rīga;;;;"Āzenes iela";;5;;24.081280;56.949924;;;;;;;;;"Blakus iebrauktuvei pazemes autostāvvietā";;2024-06-26T13:55:02.873+03:00
9965;"Rīgas T/C Origo pakomāts";0;LV;Rīga;;;;"Stacijas laukums";;2;;24.118524;56.946970;;;;;;;;;"Pa kreisi no Hesburger ieejas";;2024-06-26T15:02:53.363+03:00
9529;"Rīgas T/C Ozols pakomāts";0;LV;Rīga;;;;"Mazā Rencēnu iela";;1;;24.179811;56.927824;;;;;;;;;;;2023-09-29T14:40:54.580+03:00
9114;"Rīgas T/C Riga Plaza pakomāts";0;LV;Rīga;;;;"Mūkusalas iela";;71;;24.103152;56.926608;;;;;;;;;"Pa kreisi no Ņujorkas ieejas";;2024-08-20T14:26:43.383+03:00
9914;"Rīgas T/C Spice pakomāts";0;LV;Rīga;;;;"Lielirbes iela";;29;;24.036562;56.929756;;;;;;;;;"Blakus E ieejai uz RIMI ";;2023-09-29T14:42:47.217+03:00
9279;"Rīgas T/C Sāga pakomāts";0;LV;"Ropažu novads";"Stopiņu pagasts";Dreiliņi;;"Biķeru iela";;4;;24.253664;56.950478;;;;;;;;;;;2024-06-25T10:30:13.827+03:00
9233;"Rīgas T/C Venta pakomāts";0;LV;Rīga;;;;"Zolitūdes iela";;34;;23.999918;56.949028;;;;;;;;;;;2024-06-25T09:07:19.270+03:00
9995;"Rīgas T/C ZOOM pakomāts (ILGĀKA PIEGĀDE)";0;LV;Rīga;;;;"Latgales iela";;400;;24.204341;56.897933;;;;;;;;;"T/C labajā pusē";;2024-09-09T10:00:55.433+03:00
9128;"Rīgas Tilta ielas RIMI pakomāts";0;LV;Rīga;;;;"Tilta iela";;32;;24.129916;56.995475;;;;;;;;;"Pa kreisi no ieejas";;2024-06-21T09:58:49.197+03:00
9172;"Rīgas Tēriņu ielas 55 pakomāts";0;LV;Rīga;;;;"Tēriņu iela";;55;;24.069128;56.914683;;;;;;;;;"Pa kreisi no ieejas";;2024-06-21T11:27:35.670+03:00
9971;"Rīgas Ulbrokas ielas Maxima X pakomāts (ILGĀKA PIEGĀDE)";0;LV;Rīga;;;;"Ulbrokas iela";;4;;24.216527;56.940813;;;;;;;;;"Pa kreisi no T/C Centrālās ieejas";;2024-09-09T10:03:28.803+03:00
9574;"Rīgas Vaidavas ielas RIMI pakomāts";0;LV;Rīga;;;;"Vaidavas iela";;9B;;24.176979;56.961992;;;;;;;;;;;2024-06-26T09:35:21.007+03:00
9519;"Rīgas Vaidelotes ielas RIMI pakomāts";0;LV;Rīga;;;;"Vaidelotes iela";;11A;;24.052435;56.966010;;;;;;;;;;;2023-09-29T14:45:30.923+03:00
9215;"Rīgas Valdeķu ielas 10 Maxima X pakomāts";0;LV;Rīga;;;;"Valdeķu iela";;10;;24.097515;56.915883;;;;;;;;;"Pa labi no ieejas";;2024-06-26T08:52:41.797+03:00
9547;"Rīgas Valmieras ielas 2 pakomāts";0;LV;Rīga;;;;"Valmieras iela";;2;;24.142868;56.947055;;;;;;;;;;;2023-09-29T14:46:20.753+03:00
9144;"Rīgas Valsts Ieņēmumu Dienesta pakomāts";0;LV;Rīga;;;;"Talejas iela";;1;;24.170110;56.990924;;;;;;;;;"Pa labi no ieejas";;2023-12-13T13:24:55.727+02:00
9146;"Rīgas Vecmīlgrāvja Maxima X pakomāts";0;LV;Rīga;;;;"Augusta Dombrovska iela";;74;;24.098121;57.036187;;;;;;;;;"Blakus T/C centrālai ieejai";;2023-09-29T14:47:26.733+03:00
9959;"Rīgas Vecmīlgrāvja RIMI pakomāts (ILGĀKA PIEGĀDE)";0;LV;Rīga;;;;"Augusta Dombrovska iela";;23;;24.109413;57.031557;;;;;;;;;"Blakus T/C centrālai ieejai";;2024-09-09T10:04:54.937+03:00
9191;"Rīgas Vecāķu ELVI pakomāts";0;LV;Rīga;;;;"Mangaļu prospekts";;29;;24.102267;57.070489;;;;;;;;;"Pa kreisi no ieejas";;2024-06-21T12:45:09.753+03:00
9912;"Rīgas Vienības gatves 144 Neste pakomāts";0;LV;Rīga;;;;"Vienības gatve";;144;;24.087246;56.910175;;;;;;;;;"DUS Neste teritorijā labajā pusē no Narvessen";;2024-06-26T11:35:04.970+03:00
9254;"Rīgas Viestura prospekta 35a TOP pakomāts";0;LV;Rīga;;;;"Viestura prospekts";;35A;;24.130064;57.000553;;;;;;;;;;;2024-02-09T06:03:32.313+02:00
9546;"Rīgas Zalves ielas TOP pakomāts";0;LV;Rīga;;;;"Zalves iela";;46A;;24.036425;56.938942;;;;;;;;;;;2023-09-29T14:49:07.107+03:00
9961;"Rīgas Ziepniekkalna MEGO pakomāts (ILGĀKA PIEGĀDE)";0;LV;Rīga;;;;"Dižozolu iela";;2;;24.094935;56.902811;;;;;;;;;"Blakus T/C centrālai ieejai";;2024-09-09T10:03:12.513+03:00
9964;"Rīgas Āgenskalna Maxima X pakomāts";0;LV;Rīga;;;;"Pilsoņu iela";;"1 k-1";;24.070808;56.937048;;;;;;;;;"Pa kreisi no T/C Centrālās ieejas";;2024-06-26T15:01:06.857+03:00
9103;"Rīgas Āgenskalna RIMI pakomāts";0;LV;Rīga;;;;"Mārupes iela";;10A;;24.072957;56.931969;;;;;;;;;"Pa labi no T/C Centrālās ieejas";;2023-08-31T14:07:54.887+03:00
9253;"Rīgas Čiekurkalna MEGO pakomāts";0;LV;Rīga;;;;"Čiekurkalna 4. šķērslīnija";;4;;24.170515;56.983580;;;;;;;;;;;2024-06-25T10:02:07.767+03:00
77797;"Rūdiškių NORFA paštomatas";0;LT;"Vilniaus apskr.";"Trakų r. sav.";"Rūdiškių m.";;"Trakų g.";;10A;;24.834814;54.521332;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2024-03-22T06:03:45.903+02:00
9991;"Rūjienas TOP pakomāts";0;LV;"Valmieras novads";Rūjiena;;;"Brīvības iela";;8;;25.324603;57.897406;;;;;;;;;"Pa kreisi no ieejas";;2024-07-01T14:49:15.070+03:00
96199;"Saaremaa Kaubamaja pakiautomaat";0;EE;"Saare maakond";"Saaremaa vald";"Kuressaare linn";;"Raekoja tn";;1;;22.485396;58.251815;;;;;;;;;;;2023-02-15T12:47:51.887+02:00
9285;"Sabiles Citro pakomāts";0;LV;"Talsu novads";Sabile;;;"Ventspils iela";;9;;22.571153;57.046274;;;;;;;;;;;2024-06-25T14:29:03.933+03:00
96050;"Saku Coop Ehituskeskuse pakiautomaat";0;EE;"Harju maakond";"Saku vald";"Saku alevik";;"Tallinna mnt";;6;;24.669534;59.302034;;;;;;;;;;;2022-08-26T13:13:44.840+03:00
96301;"Saku Selveri pakiautomaat";0;EE;"Harju maakond";"Saku vald";"Saku alevik";;"Üksnurme tee";;2;;24.656249;59.293669;;;;;;;;;;;2022-12-02T09:13:49.463+02:00
75595;"Saku postipunkt";1;EE;"Harju maakond";"Saku vald";"Saku alevik";;"Teaduse tn";;13;;24.660717;59.296916;"E,K,R 13:00-19:00 T,N,L,P SULETUD";;;;;;;;;;2024-10-11T14:54:50.503+03:00
9121;"Salacgrīvas Maxima X pakomāts";0;LV;"Limbažu novads";Salacgrīva;;;"Vidzemes iela";;3A;;24.359121;57.751796;;;;;;;;;"Pa labi no ieejas";;2024-06-21T09:20:55.430+03:00
99554;"Salantų SALA paštomatas";0;LT;"Klaipėdos apskr.";"Kretingos r. sav.";"Salantų m.";;"Turgaus a.";;2;;21.572054;56.059542;;;;;;;;;;;2023-12-11T07:19:08.963+02:00
9517;"Salaspils Miera ielas AIBE pakomāts";0;LV;"Salaspils novads";Salaspils;;;"Miera iela";;24;;24.368246;56.863366;;;;;;;;;;;2024-08-13T08:31:50.353+03:00
9189;"Salaspils Rīgas ielas AIBE pakomāts";0;LV;"Salaspils novads";Salaspils;;;"Rīgas iela";;38;;24.350812;56.861544;;;;;;;;;"Pa kreisi no ieejas";;2024-06-21T12:43:55.810+03:00
9219;"Salaspils Rīgas ielas ELVI pakomāts";0;LV;"Salaspils novads";Salaspils;;;"Rīgas iela";;24;;24.343618;56.855198;;;;;;;;;;;2024-06-21T14:12:08.877+03:00
9523;"Salaspils Rīgas ielas TOP pakomāts";0;LV;"Salaspils novads";Salaspils;;;"Rīgas iela";;48;;24.354495;56.872211;;;;;;;;;;;2023-09-29T14:52:20.213+03:00
9947;"Salaspils Skolas ielas RIMI pakomāts";0;LV;"Salaspils novads";Salaspils;;;"Skolas iela";;4A;;24.333762;56.856382;;;;;;;;;"Blakus T/C centrālajai ieejai";;2024-06-26T14:10:50.060+03:00
9936;"Saldus Brīvības ielas Maxima XX pakomāts";0;LV;"Saldus novads";Saldus;;;"Brīvības iela";;30;;22.490301;56.668266;;;;;;;;;"Blakus T/C ieejai";;2023-09-29T09:38:11.277+03:00
9513;"Saldus Kalna ielas AIBE KAIVA pakomāts";0;LV;"Saldus novads";Saldus;;;"Kalna iela";;20;;22.481549;56.666889;;;;;;;;;;;2023-09-29T09:38:33.943+03:00
9555;"Saldus Lielās ielas Lats pakomāts";0;LV;"Saldus novads";Saldus;;;"Lielā iela";;73;;22.481002;56.655980;;;;;;;;;;;2023-09-29T09:38:49.097+03:00
9208;"Saldus Striķu ielas Maxima X pakomāts";0;LV;"Saldus novads";Saldus;;;"Striķu iela";;10C;;22.495103;56.665591;;;;;;;;;"Pa kreisi no ieejas";;2024-06-21T13:38:41.443+03:00
96318;"Salme Coop Konsumi pakiautomaat";0;EE;"Saare maakond";"Saaremaa vald";"Salme alevik";;"Sõrve mnt";;2;;22.250273;58.164439;;;;;;;;;;;2021-11-08T11:34:11.460+02:00
93294;"Salme postipunkt";1;EE;"Saare maakond";"Saaremaa vald";"Salme alevik";;"Sõrve mnt";;5;;22.251243;58.163520;"E,T,K 09:00-12:00, 13:00-16:00 N 10:00-12:00, 13:00-17:00 R 09:00-12:00, 13:00-14:00 L,P SULETUD";;;;;;;;;;2024-10-09T15:59:19.603+03:00
96351;"Sangaste pakiautomaat";0;EE;"Valga maakond";"Otepää vald";"Sangaste alevik";;"Valga mnt";;11;;26.327290;57.924917;;;;;;;;;;;2023-03-30T13:36:53.523+03:00
96184;"Saue Grossi pakiautomaat";0;EE;"Harju maakond";"Saue vald";"Saue linn";;"Pärnasalu põik";;1b;;24.556448;59.322081;;;;;;;;;;;2021-06-21T11:39:22.153+03:00
96055;"Saue Kaubakeskuse pakiautomaat";0;EE;"Harju maakond";"Saue vald";"Saue linn";;"Ridva tn";;15;;24.552558;59.324906;;;;;;;;;;;2024-04-02T00:00:02.333+03:00
76501;"Saue postkontor";1;EE;"Harju maakond";"Saue vald";"Saue linn";;"Kütise tn";;4;;24.553621;59.324550;"E,T,K,N 10:00-18:00 R 10:00-15:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2024-09-25T08:29:15.000+03:00
96148;"Sauga Coop Konsumi pakiautomaat";0;EE;"Pärnu maakond";"Tori vald";"Sauga alevik";;"Kuldnoka tn";;1;;24.497332;58.429088;;;;;;;;;;;2024-03-05T11:29:47.393+02:00
9241;"Saulkalnes Lats pakomāts";0;LV;"Salaspils novads";"Salaspils pagasts";Saulkalne;;"Daugavmalas iela";;24A;;24.433750;56.844631;;;;;;;;;;;2023-09-29T14:54:13.573+03:00
9560;"Saulkrastu Ainažu ielas ELVI pakomāts";0;LV;"Saulkrastu novads";Saulkrasti;;;"Ainažu iela";;28A;;24.416138;57.271342;;;;;;;;;;;2023-09-29T14:55:10.500+03:00
9149;"Saulkrastu TOP pakomāts";0;LV;"Saulkrastu novads";Saulkrasti;;;"Rīgas iela";;51;;24.401234;57.243198;;;;;;;;;"Pa labi no ieejas";;2024-06-21T10:23:47.270+03:00
9501;"Sauriešu DELFĪNS pakomāts";0;LV;"Ropažu novads";"Stopiņu pagasts";Saurieši;;"Kazāru iela";;4;;24.363531;56.918342;;;;;;;;;;;2023-09-29T14:55:41.660+03:00
96368;"Saverna pakiautomaat";0;EE;"Põlva maakond";"Kanepi vald";"Saverna küla";;"Kooli tee";;5;;26.737364;58.070708;;;;;;;;;;;2023-04-26T04:00:07.813+03:00
99058;"Sedos AIBĖ paštomatas";0;LT;"Telšių apskr.";"Mažeikių r. sav.";"Sedos m.";;"V. Gadono g.";;1;;22.090965;56.168232;;;;;;;;;;;2024-01-19T06:03:20.357+02:00
9986;"Siguldas ELVI Vidus iela pakomāts";0;LV;"Siguldas novads";Sigulda;;;"Vidus iela";;1;;24.847944;57.153237;;;;;;;;;"Pa labi no T/C Centrālās ieejas";;2023-09-29T14:56:02.483+03:00
9235;"Siguldas Kr. Barona ielas Beta pakomāts";0;LV;"Siguldas novads";Sigulda;;;"Krišjāņa Barona iela";;6;;24.867607;57.158862;;;;;;;;;;;2024-06-25T09:08:16.067+03:00
9255;"Siguldas L. Paegles ielas Maxima pakomāts";0;LV;"Siguldas novads";Sigulda;;;"Leona Paegles iela";;3;;24.849864;57.157018;;;;;;;;;;;2024-06-25T10:03:16.727+03:00
9256;"Siguldas T/C Gāles Nams pakomāts";0;LV;"Siguldas novads";Sigulda;;;"Gāles iela";;23A;;24.860589;57.143335;;;;;;;;;;;2024-06-25T10:03:42.013+03:00
9932;"Siguldas T/C Šokolāde pakomāts";0;LV;"Siguldas novads";Sigulda;;;"Strēlnieku iela";;2;;24.844282;57.143288;;;;;;;;;"Blakus T/C centrālajai ieejai";;2024-06-26T13:52:08.477+03:00
96054;"Sillamäe Coop Maksimarketi pakiautomaat";0;EE;"Ida-Viru maakond";"Sillamäe linn";;;"Viru pst";;5a;;27.777892;59.391665;;;;;;;;;;;2022-11-21T09:51:55.287+02:00
96222;"Sillamäe Viru pst Maxima X pakiautomaat";0;EE;"Ida-Viru maakond";"Sillamäe linn";;;"Viru pst";;35;;27.790681;59.391200;;;;;;;;;;;2024-07-08T10:31:41.393+03:00
40201;"Sillamäe postkontor";1;EE;"Ida-Viru maakond";"Sillamäe linn";;;"Viru pst";;2a;;27.775857;59.392822;"E,T,K,N,R 09:00-18:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2024-08-09T14:17:41.877+03:00
55540;"Simno KOOPS paštomatas";0;LT;"Alytaus apskr.";"Alytaus r. sav.";"Simno m.";;"Alytaus g.";;3;;23.650367;54.383568;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, kairėje įėjimo į parduotuvę pusėje, už kampo";2023-12-28T10:31:27.627+02:00
96285;"Simuna pakiautomaat";0;EE;"Lääne-Viru maakond";"Väike-Maarja vald";"Simuna alevik";;"Pargi tn";;2;;26.398840;59.045423;;;;;;;;;;;2022-09-27T15:30:35.723+03:00
96316;"Sindi Maxima X pakiautomaat";0;EE;"Pärnu maakond";"Tori vald";"Sindi linn";;"Pärnu mnt";;57;;24.659602;58.407817;;;;;;;;;;;2021-05-24T16:52:38.987+03:00
9203;"Skaistkalnes VESKO pakomāts";0;LV;"Bauskas novads";"Skaistkalnes pagasts";Skaistkalne;;"Rīgas iela";;3;;24.644852;56.379178;;;;;;;;;"Pa labi no ieejas";;2024-06-21T13:33:24.723+03:00
55566;"Skaudvilės MAXIMA paštomatas";0;LT;"Tauragės apskr.";"Tauragės r. sav.";"Skaudvilės m.";;"Liaudies a.";;16;;22.582196;55.407203;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, kairėje įėjimo į parduotuvę pusėje, už kampo";2023-12-29T09:12:55.890+02:00
9992;"Skrundas ELVI pakomāts";0;LV;"Kuldīgas novads";Skrunda;;;"Ventas iela";;13;;22.013661;56.673477;;;;;;;;;"Veikala aizmugurē, pretī autoostai";;2024-06-27T09:20:55.617+03:00
9190;"Skrīveru TOP pakomāts";0;LV;"Aizkraukles novads";"Skrīveru pagasts";Skrīveri;;"Daugavas iela";;97;;25.120851;56.649729;;;;;;;;;"Pa labi no ieejas";;2024-06-21T12:44:28.120+03:00
77718;"Skuodo MAXIMA Mosėdžio g. paštomatas";0;LT;"Klaipėdos apskr.";"Skuodo r. sav.";"Skuodo m.";;"Mosėdžio g.";;2;;21.531304;56.267784;;;;;;;;;;"Paštomatą rasite lauke prie sienos iš Mosėdžio g. pusės";2024-01-19T06:03:20.930+02:00
9585;"Slampes pakomāts";0;LV;"Tukuma novads";"Slampes pagasts";Slampe;;;"Zemgales 3";;;23.296179;56.849849;;;;;;;;;;;2024-06-26T09:51:55.317+03:00
9565;"Smiltenes Daugavas ielas TOP pakomāts";0;LV;"Smiltenes novads";Smiltene;;;"Daugavas iela";;1B;;25.899838;57.426206;;;;;;;;;;;2023-09-29T11:59:08.423+03:00
9516;"Smiltenes Rīgas ielas TOP pakomāts";0;LV;"Smiltenes novads";Smiltene;;;"Rīgas iela";;5;;25.891370;57.420463;;;;;;;;;;;2024-06-25T15:12:51.157+03:00
9955;"Smiltenes T/C Centrs pakomāts";0;LV;"Smiltenes novads";Smiltene;;;"Baznīcas laukums";;2;;25.903996;57.423920;;;;;;;;;"Pa kreisi no T/C ieejas";;2023-09-29T11:59:32.857+03:00
96383;"Soinaste Kaasiku Coop Konsumi pakiautomaat";0;EE;"Tartu maakond";"Kambja vald";"Soinaste küla";;"Kaasiku tn";;35;;26.727525;58.330143;;;;;;;;;;;2023-12-20T09:26:34.210+02:00
9535;"Stendes Brīvības ielas Citro pakomāts";0;LV;"Talsu novads";Stende;;;"Brīvības iela";;12;;22.535508;57.147067;;;;;;;;;;;2023-09-29T09:39:36.660+03:00
9196;"Straupes VIADA pakomāts";0;LV;"Cēsu novads";"Straupes pagasts";Straupe;;;Aleta;;;24.951342;57.351468;;;;;;;;;"Pa kreisi no ieejas";;2024-06-21T12:50:15.613+03:00
9139;"Strenču TOP pakomāts";0;LV;"Valmieras novads";Strenči;;;"Valkas iela";;2;;25.688814;57.627039;;;;;;;;;"Blakus T/C centrālajai ieejai";;2024-06-21T10:11:15.250+03:00
55501;"Sudervės AIBĖ paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus r. sav.";"Sudervės k.";;"Vilniaus g.";;17;;25.091028;54.779111;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2024-03-24T06:03:35.717+02:00
9508;"Suntažu AIBE pakomāts";0;LV;"Ogres novads";"Suntažu pagasts";Suntaži;;;Rīts;;;24.928982;56.903737;;;;;;;;;;;2024-08-27T08:46:21.340+03:00
96231;"Suure-Jaani Tervisekoja pakiautomaat";0;EE;"Viljandi maakond";"Põhja-Sakala vald";"Suure-Jaani linn";;"Pärnu tn";;4;;25.465458;58.535702;;;;;;;;;;;2022-07-28T16:29:19.863+03:00
71594;"Suure-Jaani postipunkt";1;EE;"Viljandi maakond";"Põhja-Sakala vald";"Suure-Jaani linn";;"Pärnu tn";;3;;25.465324;58.536368;"E,N,R 10:00-16:00 T,K,L,P SULETUD";;;;;;;;;;2024-10-04T10:19:26.357+03:00
96346;"Tabasalu Keskuse pakiautomaat";0;EE;"Harju maakond";"Harku vald";"Tabasalu alevik";;"Kallaste tn";;7;;24.549959;59.428985;;;;;;;;;;;2023-09-22T06:02:54.767+03:00
96071;"Tabasalu Rimi pakiautomaat";0;EE;"Harju maakond";"Harku vald";"Tabasalu alevik";;"Klooga mnt";;10b;;24.543398;59.429912;;;;;;;;;;;2023-09-22T06:02:54.173+03:00
76991;"Tabasalu postkontor";1;EE;"Harju maakond";"Harku vald";"Tabasalu alevik";;"Klooga mnt";;10b;;24.543648;59.430059;"E,T,K,N,R 10:00-18:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2024-10-08T19:04:26.980+03:00
96212;"Tabivere Saadjärve Coop kaupluse pakiautomaat";0;EE;"Tartu maakond";"Tartu vald";"Tabivere alevik";;"Kalda tn";;1;;26.599997;58.551919;;;;;;;;;;;2022-12-09T09:54:24.010+02:00
96262;"Taebla Bussijaama pakiautomaat";0;EE;"Lääne maakond";"Lääne-Nigula vald";"Taebla alevik";;"Haapsalu mnt";;9;;23.743381;58.956549;;;;;;;;;;;2024-06-02T13:33:44.923+03:00
96003;"Tallinna Akadeemia Coop Konsumi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";;"Akadeemia tee";;35;;24.655613;59.403370;;;;;;;;;;;2024-02-27T13:08:33.897+02:00
96133;"Tallinna Arsenali Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";;"Erika tn";;14;;24.718214;59.451157;;;;;;;;;;;2023-08-03T13:47:31.553+03:00
96001;"Tallinna Balti Jaama pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";;Toompuiestee;;37;;24.736474;59.439807;;;;;;;;;;;2023-11-16T12:42:59.823+02:00
96258;"Tallinna Balti Jaama turu pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";;"Kopli tn";;1;;24.734591;59.440884;;;;;;;;;;;2022-08-26T13:15:09.023+03:00
96219;"Tallinna Coca-Cola Plaza pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";;"Hobujaama tn";;5;;24.757091;59.438374;;;;;;;;;;;2022-12-20T17:13:28.337+02:00
96153;"Tallinna Donte Ärikeskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";;"Pärnu mnt";;142;;24.736499;59.410291;;;;;;;;;;;2023-04-28T14:31:13.977+03:00
96216;"Tallinna Ehitajate tee Grossi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";;"Ehitajate tee";;41;;24.668363;59.401747;;;;;;;;;;;2022-12-05T09:26:48.820+02:00
96303;"Tallinna Ehitajate tee Maxima XXX pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";;"Ehitajate tee";;148;;24.651429;59.420604;;;;;;;;;;;2022-08-26T12:51:54.073+03:00
96111;"Tallinna Haabersti Rimi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";;"Haabersti tn";;1;;24.644102;59.424517;;;;;;;;;;;2024-04-03T00:00:01.493+03:00
96202;"Tallinna Idakeskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Punane tn";;16;;24.823852;59.432084;;;;;;;;;;;2024-02-27T06:03:17.140+02:00
96195;"Tallinna Juhkentali Rimi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";;"Juhkentali tn";;35;;24.770370;59.427539;;;;;;;;;;;2024-02-26T10:46:40.280+02:00
96016;"Tallinna Järve Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";;"Pärnu mnt";;238;;24.723341;59.393520;;;;;;;;;;;2024-02-28T06:03:29.277+02:00
